movieId,total_count,mean_rating
2535,702,2.68660968660969
2536,309,1.99838187702265
2537,284,1.97007042253521
2538,44,3.57954545454545
2539,9052,3.23420238621299
2540,1068,2.98689138576779
2541,8529,3.26972681439794
2542,15325,3.98867862969005
2543,49,2.79591836734694
2544,126,3.21428571428571
2545,129,3.26356589147287
2546,1032,2.98643410852713
2547,9,2
2548,818,2.21393643031785
2549,1607,2.16459240821406
2550,1531,3.61332462442848
2551,1785,3.50084033613445
2552,288,2.31076388888889
2553,1429,3.40692792162351
2554,756,3.18320105820106
2555,1399,1.70300214438885
2556,46,1.94565217391304
2557,212,3.77594339622642
2558,2027,2.72570300937346
2559,364,2.58791208791209
2560,1527,3.23510150622135
2561,1129,3.09875996457042
2562,234,3.33974358974359
2563,885,3.65367231638418
2564,19,2.60526315789474
2565,3726,3.77147074610843
2566,277,2.26353790613718
2567,3913,3.0495783286481
2568,1462,2.1484268125855
2569,52,2.84615384615385
2570,772,3.64443005181347
2571,51334,4.18718588070285
2572,11613,3.47390855076208
2573,318,3.32075471698113
2574,1471,2.6281441196465
2575,1372,3.93440233236152
2576,32,2.671875
2577,237,3.24261603375527
2578,96,3.03125
2579,1305,3.82681992337165
2580,8554,3.69657470189385
2581,7237,3.05699875639077
2582,525,3.06761904761905
2583,1951,3.62147616606868
2584,20,2.1
2585,597,3.82160804020101
2586,168,2.67559523809524
2587,891,2.92536475869809
2588,15,2
2589,352,2.76988636363636
2590,604,3.18460264900662
2591,31,3.0
2592,32,2.90625
2593,504,3.57440476190476
2594,2522,3.88679619349722
2595,18,2.58333333333333
2596,1517,3.61601845748187
2597,486,2.5216049382716
2598,3910,3.00869565217391
2599,13756,3.78907385867985
2600,5298,3.33342770856927
2601,15,2.7
2602,54,2.74074074074074
2603,32,3.015625
2604,29,3.24137931034483
2605,8202,3.14362350646184
2606,1880,2.7593085106383
2607,605,3.81074380165289
2608,49,3.0
2609,487,3.935318275154
2610,393,3.83078880407125
2611,1226,3.8478792822186
2612,1103,3.95194922937443
2613,1453,3.03957329662767
2614,294,1.95748299319728
2615,1048,2.93606870229008
2616,5982,2.72517552657974
2617,16761,3.16687548475628
2618,1214,3.83731466227348
2619,11,2.13636363636364
2620,234,3.57692307692308
2621,414,3.58937198067633
2622,3625,3.29351724137931
2623,39,2.38461538461538
2624,762,3.96456692913386
2625,636,2.95440251572327
2626,268,3.62873134328358
2627,110,3.57727272727273
2628,29574,3.0809832961385
2629,886,2.70090293453725
2630,380,3.52894736842105
2631,36,1.68055555555556
2632,129,3.63953488372093
2633,1717,3.34915550378567
2634,638,3.10344827586207
2635,176,3.05113636363636
2636,74,2.60135135135135
2637,169,2.70710059171598
2638,178,2.72752808988764
2639,1205,3.14688796680498
2640,15089,3.39800516932865
2641,8076,3.10846953937593
2642,4826,2.42374637380854
2643,3352,2.00089498806683
2644,2074,3.74108003857281
2646,207,2.89130434782609
2647,271,3.12546125461255
2648,3361,3.85956560547456
2649,362,3.23618784530387
2650,167,2.75449101796407
2651,410,3.07439024390244
2652,241,3.13485477178423
2653,224,2.77678571428571
2654,881,3.59534619750284
2655,287,1.71428571428571
2656,362,2.77348066298343
2657,13482,3.32958759827919
2658,43,2.87209302325581
2659,260,3.23269230769231
2660,1018,3.69941060903733
2661,525,3.22
2662,4827,3.61197431116636
2663,227,3.02863436123348
2664,4642,3.77208099956915
2665,364,3.15659340659341
2666,108,2.85648148148148
2667,223,2.63004484304933
2668,1453,2.55987611837577
2669,489,3.54294478527607
2670,1306,3.90160796324655
2671,12588,3.45392437241818
2672,3925,3.27592356687898
2673,108,3.27314814814815
2674,181,2.79005524861878
2675,92,3.29347826086957
2676,1972,3.12778904665314
2677,2653,3.95363739163211
2678,192,2.99479166666667
2679,52,2.70192307692308
2680,26,2.80769230769231
2681,452,3.36283185840708
2682,770,3.8038961038961
2683,24651,3.21112733763336
2684,29,2.72413793103448
2685,55,3.22727272727273
2686,5834,3.9060678779568
2687,5158,3.46384257464133
2688,5742,3.0739289446186
2689,228,3.21052631578947
2690,2920,3.75325342465753
2691,602,3.59800664451827
2692,17029,4.02530976569382
2693,1825,3.65342465753425
2694,8949,3.117666778411
2695,104,3.0
2696,1181,3.80990685859441
2697,388,3.62113402061856
2698,23,2.34782608695652
2699,13866,2.78710514928602
2700,17371,3.62638880893443
2701,11038,2.29271607175213
2702,3153,3.0837297811608
2703,32,3.03125
2704,456,3.43859649122807
2705,115,3.27391304347826
2706,23301,3.33150937727995
2707,6821,3.45235302741533
2708,528,3.70454545454545
2709,1834,3.10714285714286
2710,19111,2.88407200041861
2711,303,3.51980198019802
2712,14615,3.2101607937051
2713,3742,2.5185729556387
2714,583,3.1843910806175
2715,131,2.31679389312977
2716,29381,3.74726864300058
2717,8079,2.98000990221562
2718,3038,3.17314022383147
2719,4677,2.44590549497541
2720,3847,2.12789186378997
2721,640,3.60625
2722,7248,2.68322295805739
2723,8239,3.04848889428329
2724,8159,2.85770314989582
2725,681,3.5712187958884
2726,2100,4.09642857142857
2727,347,3.37463976945245
2728,5072,3.85695977917981
2729,3033,3.83630069238378
2730,2463,3.79192042224929
2731,2851,4.13626797614872
2732,1720,3.98633720930233
2733,299,2.39966555183946
2734,2720,3.31011029411765
2735,3871,2.86515112374064
2736,1457,3.44577899794097
2737,106,2.47641509433962
2738,518,3.38610038610039
2739,5566,3.73886094143011
2740,75,2.36666666666667
2741,317,2.87854889589905
2742,45,2.64444444444444
2743,93,3.32795698924731
2744,244,3.5327868852459
2745,2340,3.81175213675214
2746,8347,3.28597100754762
2747,2922,3.23494182067077
2748,949,2.21601685985248
2749,561,3.15953654188948
2750,2225,3.70337078651685
2751,331,3.00302114803625
2752,978,2.90337423312883
2753,320,3.1921875
2754,69,1.97101449275362
2755,176,2.55113636363636
2756,210,2.92619047619048
2757,767,3.68057366362451
2758,208,2.96875
2759,2858,3.27694191742477
2760,45,3.3
2761,8407,3.84804329725229
2762,39028,4.0549989750948
2763,11879,3.50075763953195
2764,2727,3.54107077374404
2765,246,3.22154471544715
2766,270,3.2537037037037
2767,260,2.98076923076923
2768,74,2.93918918918919
2769,681,3.12995594713656
2770,9667,3.07954898106962
2771,1589,2.97954688483323
2772,1996,3.12600200400802
2773,92,3.01086956521739
2774,682,3.33211143695015
2775,158,3.15189873417722
2776,122,3.51229508196721
2777,77,2.24025974025974
2778,180,2.48888888888889
2779,2307,3.55266579973992
2780,436,3.21674311926605
2781,349,3.12464183381089
2782,661,3.38426626323752
2783,113,3.05752212389381
2784,461,3.35791757049892
2785,114,3.07894736842105
2786,380,2.51578947368421
2787,1072,2.9589552238806
2788,5816,3.9890818431912
2789,1285,2.88482490272374
2790,534,2.63576779026217
2791,18866,3.79826142266511
2792,4284,3.04586834733894
2793,2181,2.64603392939019
2794,3183,2.94502042098649
2795,5899,3.78665875572131
2796,1340,2.90485074626866
2797,19506,3.62221880447042
2798,1703,2.05813270698767
2799,1125,1.76
2800,287,3.08536585365854
2801,853,3.38980070339977
2802,2049,3.01342118106393
2803,4705,3.3086078639745
2804,12934,4.03088758311427
2805,4582,2.83948057616761
2806,1729,2.45083863504916
2807,1238,1.79119547657512
2808,4065,2.55436654366544
2809,268,2.53171641791045
2810,1154,3.79592720970537
2811,34,2.85294117647059
2812,312,3.00641025641026
2813,128,3.24609375
2814,84,2.5952380952381
2815,1747,2.57899255867201
2816,976,1.83913934426229
2817,726,1.67768595041322
2818,459,1.59259259259259
2819,3440,3.96918604651163
2820,334,3.62574850299401
2821,28,2.92857142857143
2822,1898,3.00447839831401
2823,41,2.81707317073171
2824,133,3.58646616541353
2825,58,2.93103448275862
2826,7478,3.10657929927788
2827,2933,2.46403000340948
2828,948,2.00105485232068
2829,1564,2.79028132992327
2830,135,3.45925925925926
2831,83,2.66867469879518
2832,31,2.98387096774194
2833,166,3.25301204819277
2834,192,3.30989583333333
2835,461,2.31995661605206
2836,1235,3.25748987854251
2837,192,3.3125
2838,27,2.87037037037037
2839,179,3.73463687150838
2840,4919,3.01412888798536
2841,4368,3.52438186813187
2842,398,3.19849246231156
2843,1335,4.02659176029963
2844,544,3.07536764705882
2845,43,2.43023255813953
2846,1518,3.23517786561265
2847,362,3.84254143646409
2848,394,3.75634517766497
2849,199,2.89698492462312
2850,54,2.76851851851852
2851,627,2.50239234449761
2852,1073,3.78704566635601
2853,168,2.88095238095238
2854,68,2.34558823529412
2855,98,2.3265306122449
2856,480,2.784375
2857,4398,3.58708503865393
2858,44987,4.15593393647054
2859,2192,4.12887773722628
2860,1745,3.04785100286533
2861,2312,3.10575259515571
2862,1023,2.57086999022483
2863,4261,3.83947430180709
2864,171,3.0906432748538
2865,134,2.94402985074627
2866,1407,3.60518834399431
2867,2023,3.32797825012358
2868,417,2.36570743405276
2869,51,3.12745098039216
2870,1298,3.57704160246533
2871,8478,3.818884170795
2872,6376,3.60351317440402
2873,212,2.97641509433962
2874,448,3.359375
2875,2054,3.0912852969815
2876,434,2.75691244239631
2877,1682,3.06866825208086
2878,192,2.15104166666667
2879,1016,3.32185039370079
2880,465,3.21612903225806
2881,7448,3.17158968850698
2882,952,2.78413865546218
2883,1778,3.44122609673791
2884,296,2.49831081081081
2885,531,3.2608286252354
2886,377,2.29442970822281
2887,109,1.65596330275229
2888,1086,2.7536832412523
2889,1877,3.30527437400107
2890,12045,3.61120797011208
2891,1341,3.39149888143177
2892,146,2.46917808219178
2893,482,2.99377593360996
2894,496,2.76713709677419
2895,18,2.77777777777778
2896,102,3.0
2897,183,3.48907103825137
2898,674,2.78783382789317
2899,677,3.33677991137371
2900,908,2.68337004405286
2901,1807,3.16823464305479
2902,1093,2.52150045745654
2903,729,2.05761316872428
2904,147,3.58843537414966
2905,1209,4.11703887510339
2906,1644,2.41058394160584
2907,1547,2.5213316095669
2908,7893,3.80856455086786
2909,21,1.85714285714286
2910,53,2.88679245283019
2911,91,3.05494505494505
2912,3349,3.63048671245148
2913,209,3.22727272727273
2914,129,2.34883720930233
2915,7902,3.51556567957479
2916,20791,3.56767351257756
2917,3816,3.93514150943396
2918,23317,3.94366771025432
2919,2830,3.92208480565371
2920,1048,4.11736641221374
2921,2555,3.83091976516634
2922,1621,3.63695249845774
2923,134,3.38432835820896
2924,1992,3.8160140562249
2925,805,4.05403726708075
2926,3320,3.34006024096386
2927,913,3.98740416210296
2928,524,3.31202290076336
2929,1410,3.50815602836879
2930,93,3.67204301075269
2931,345,4.00579710144928
2932,1358,3.97091310751105
2933,124,3.63709677419355
2934,38,3.27631578947368
2935,1398,4.13018597997139
2936,1422,4.05450070323488
2937,879,4.08759954493743
2938,271,3.88560885608856
2939,509,3.46660117878193
2940,1008,3.92410714285714
2941,2033,3.53369404820462
2942,3690,2.93888888888889
2943,1070,3.68551401869159
2944,7140,3.85175070028011
2945,145,2.78275862068966
2946,2062,3.73448108632396
2947,11240,3.74430604982206
2948,7182,3.70272904483431
2949,7183,3.68815258248643
2950,3674,2.50925421883506
2951,6591,3.93536640873919
2952,1783,3.72966909702748
2953,6880,2.49905523255814
2954,17,2.20588235294118
2955,29,1.67241379310345
2956,915,3.15245901639344
2957,20,3.125
2958,7,2.57142857142857
2959,40106,4.22712312372214
2960,86,3.12209302325581
2961,1852,2.87203023758099
2962,460,3.31304347826087
2963,122,3.23360655737705
2964,223,3.08295964125561
2965,413,2.00121065375303
2966,3691,3.95475480899485
2967,834,3.70803357314149
2968,8595,3.59482257126236
2969,642,3.84735202492212
2970,1279,3.94761532447224
2971,2268,3.76543209876543
2972,507,3.89546351084813
2973,3946,4.022681196148
2974,622,1.78938906752412
2975,601,3.15973377703827
2976,3614,3.17570558937465
2977,403,2.69975186104218
2978,997,2.90722166499499
2979,321,2.33021806853583
2980,17,2.0
2981,56,3.45535714285714
2982,186,2.26612903225806
2983,699,3.82045779685265
2984,137,3.71897810218978
2985,14157,3.30889312707495
2986,4975,2.43206030150754
2987,21739,3.52969317815907
2988,710,3.62746478873239
2989,4005,3.4458177278402
2990,4090,3.19987775061125
2991,4892,3.48814390842191
2992,202,2.30445544554455
2993,4210,3.62197149643705
2994,76,3.19736842105263
2995,2882,2.52290076335878
2996,742,3.34097035040431
2997,27160,3.95320324005891
2998,78,3.30128205128205
2999,86,3.20348837209302
3000,9564,4.09629861982434
3001,73,1.96575342465753
3002,364,3.84340659340659
3003,166,3.38855421686747
3004,1648,2.51881067961165
3005,6487,3.28241097579775
3006,8802,3.93126562144967
3007,2052,3.91154970760234
3008,701,3.77460770328103
3009,25,2.58
3010,324,3.52777777777778
3011,1072,3.67817164179104
3012,89,3.54494382022472
3013,464,2.89116379310345
3014,243,2.83127572016461
3015,1031,3.32298739088264
3016,2735,3.18683729433272
3017,685,2.67737226277372
3018,1979,3.47650328448711
3019,3772,3.8588282078473
3020,6313,3.57397433866624
3021,228,2.55263157894737
3022,2224,4.16276978417266
3023,30,3.1
3024,976,2.29713114754098
3025,57,2.86842105263158
3026,73,1.94520547945205
3028,928,3.62984913793103
3029,812,3.07943349753695
3030,3559,4.21171677437482
3031,348,2.2485632183908
3032,1666,3.43187274909964
3033,11536,3.40182905686546
3034,4525,3.67966850828729
3035,2522,4.05233941316416
3036,1124,3.26112099644128
3037,4033,3.98028762707662
3038,608,4.04851973684211
3039,9191,3.73582852790774
3040,2021,3.17293419099456
3041,467,1.76338329764454
3042,395,1.57848101265823
3043,221,1.65158371040724
3044,3845,3.75409622886866
3045,822,3.2323600973236
3046,598,3.45401337792642
3047,89,3.55056179775281
3048,332,2.49698795180723
3049,233,3.12017167381974
3050,129,2.67829457364341
3051,1199,3.02418682235196
3052,15753,3.61727924839713
3053,2648,3.05079305135952
3054,1478,2.05818673883627
3055,612,3.4656862745098
3056,111,2.95945945945946
3057,52,2.95192307692308
3058,61,2.18852459016393
3059,19,2
3060,5235,3.7748806112703
3061,1656,3.84088164251208
3062,2779,3.90896005757467
3063,1136,2.58318661971831
3064,442,2.17081447963801
3065,40,3.25
3066,1950,3.67589743589744
3067,2849,3.89399789399789
3068,2383,3.87117079311792
3069,238,3.65546218487395
3070,3770,3.3683023872679
3071,2573,3.74737660318694
3072,7458,3.65004022526146
3073,168,3.32440476190476
3074,1439,3.76685198054204
3075,1119,3.87756925826631
3076,605,3.56446280991736
3077,1120,4.07008928571429
3078,791,3.52718078381795
3079,1358,3.77098674521355
3080,8,1.9375
3081,13162,3.54410423947728
3082,8462,3.20160718506263
3083,4332,4.01223453370268
3084,21,2.21428571428571
3085,34,2.86764705882353
3086,452,3.57300884955752
3087,5293,3.45900245607406
3088,3471,4.02160760587727
3089,3186,4.14359698681733
3090,1128,4.06781914893617
3091,1333,4.05476369092273
3092,135,3.61851851851852
3093,1409,3.81227821149752
3094,653,3.76799387442573
3095,3674,4.00707675557975
3096,655,3.9175572519084
3097,1637,4.00427611484423
3098,4964,3.80288074133763
3099,1373,3.25382374362709
3100,5534,3.69479580773401
3101,9759,3.42181575981146
3102,1470,3.59863945578231
3103,404,3.09653465346535
3104,5351,3.81367968603999
3105,6711,3.76464014304873
3106,98,3.25510204081633
3107,7750,3.31509677419355
3108,7729,3.616768016561
3109,341,3.11876832844575
3110,200,3.33
3111,1264,3.7440664556962
3112,354,3.44915254237288
3113,5181,2.63607411696584
3114,22770,3.84185331576636
3115,647,3.22024729520866
3116,43,2.73255813953488
3117,551,3.30036297640653
3118,378,3.4457671957672
3119,70,3.02857142857143
3120,929,2.94833153928956
3121,147,3.48639455782313
3122,146,3.20890410958904
3123,35,2.07142857142857
3124,148,3.20608108108108
3125,1223,3.60098119378577
3126,66,3.28030303030303
3127,587,2.97529812606474
3128,305,3.2672131147541
3129,1748,3.68363844393593
3130,1084,2.440036900369
3131,18,3.19444444444444
3132,151,3.43377483443709
3133,233,3.62017167381974
3134,1594,4.150878293601
3135,1481,3.84807562457799
3136,39,2.79487179487179
3137,127,3.24409448818898
3138,350,3.18714285714286
3139,123,2.91463414634146
3140,109,3.62385321100917
3141,540,2.98888888888889
3142,1118,3.40921288014311
3143,192,3.51822916666667
3144,249,3.09036144578313
3145,1144,3.31424825174825
3146,3443,2.62343886145803
3147,21080,3.98266129032258
3148,6861,3.70929893601516
3149,57,2.37719298245614
3150,318,3.60220125786164
3151,18,2.75
3152,2732,3.99505856515373
3153,1564,3.6019820971867
3154,48,3.27083333333333
3155,3403,3.39465177784308
3156,3644,3.03992864983535
3157,4836,2.91614971050455
3158,368,3.61548913043478
3159,4066,3.53553861288736
3160,11684,3.85822492297159
3161,182,3.34340659340659
3162,93,2.43010752688172
3163,1548,3.66182170542636
3164,10,2.7
3165,366,2.58333333333333
3166,88,1.72727272727273
3167,1100,3.555
3168,5328,3.70720720720721
3169,1719,3.55788248981966
3170,8,1.9375
3171,161,3.87267080745342
3172,47,3.30851063829787
3173,4078,3.17643452672879
3174,7718,3.52844001036538
3175,13945,3.60071710290427
3176,13563,3.48403745484037
3177,1236,2.81067961165049
3178,4408,3.755444646098
3179,1525,3.50590163934426
3180,363,2.43939393939394
3181,1353,3.6459719142646
3182,944,3.90201271186441
3183,202,3.47524752475248
3184,42,2.92857142857143
3185,2078,3.34215591915303
3186,4750,3.55821052631579
3187,29,2.46551724137931
3188,321,3.67445482866044
3189,1754,3.51596351197263
3190,1020,2.28039215686274
3191,5,2.8
3192,143,3.69230769230769
3193,6,2.58333333333333
3194,1159,3.45599654874892
3195,6,3
3196,2829,4.10551431601273
3197,1221,3.13595413595414
3198,4483,3.96631719830471
3199,288,3.36979166666667
3200,1150,3.89347826086957
3201,2132,3.91205440900563
3202,122,3.65573770491803
3203,3277,3.60146475434849
3204,1366,3.54831625183016
3205,173,3.46531791907514
3206,765,2.99738562091503
3207,70,3.00714285714286
3208,1836,2.74537037037037
3209,11,2.54545454545455
3210,7968,3.67112198795181
3211,364,3.44093406593407
3212,19,2.71052631578947
3213,1757,3.48577120091064
3214,406,3.33374384236453
3215,64,3.25
3216,108,2.87962962962963
3217,433,3.53926096997691
3218,164,3.13109756097561
3219,2338,3.23160821214713
3220,13,3.07692307692308
3221,399,3.62907268170426
3222,160,3.715625
3223,318,3.57232704402516
3224,648,4.00848765432099
3225,897,2.64437012263099
3226,3,4
3227,11,2.18181818181818
3228,24,2.10416666666667
3229,24,3.33333333333333
3230,497,3.65593561368209
3231,18,2.88888888888889
3232,165,3.91515151515152
3233,12,2.95833333333333
3234,3,3
3235,453,3.14900662251656
3236,23,2.78260869565217
3237,8,2.5625
3238,1254,2.33612440191388
3239,205,2.27073170731707
3240,194,3.13917525773196
3241,352,3.60653409090909
3242,56,3.33928571428571
3243,2494,2.56515637530072
3244,1451,3.61922811853894
3245,167,3.74850299401198
3246,4481,3.7980361526445
3247,7095,2.96990838618746
3248,2546,2.49469756480754
3249,2591,3.08510227711308
3250,2738,3.42695398100803
3251,1350,3.3637037037037
3252,7414,3.74022120312921
3253,13124,3.46098750380981
3254,5122,2.92590784849668
3255,10026,3.49591063235587
3256,8961,3.61700703046535
3257,6161,2.76107774711897
3258,3401,2.88371067333137
3259,2986,3.26507032819826
3260,2914,3.7745367192862
3261,2772,3.43542568542569
3262,2219,3.46372239747634
3263,5600,3.114375
3264,4753,2.92962339575005
3265,2782,3.97789360172538
3266,1486,3.75672947510094
3267,4381,3.63353115727003
3268,1835,1.76839237057221
3269,3054,3.07252783235102
3270,1454,3.36141678129298
3271,3556,3.72286276715411
3272,1286,3.30987558320373
3273,6051,2.46157659890927
3274,2754,3.06118373275236
3275,8027,3.94736514264358
3276,297,2.92592592592593
3277,4,2.625
3278,5,3.1
3279,20,2.05
3280,23,2.65217391304348
3281,334,3.67365269461078
3282,104,3.52403846153846
3283,93,3.39247311827957
3284,235,3.61702127659574
3285,5404,3.00259067357513
3286,774,2.22286821705426
3287,847,2.88311688311688
3288,26,2.61538461538462
3289,386,3.73963730569948
3290,3,2
3291,24,1.72916666666667
3292,104,3.70192307692308
3293,28,2.71428571428571
3294,47,2.4468085106383
3295,90,3.72222222222222
3296,1710,3.79327485380117
3297,6,1.91666666666667
3298,4451,3.49258593574478
3299,852,2.32981220657277
3300,7154,3.39698071009226
3301,6606,3.34226460793218
3302,260,3.43461538461538
3303,79,3.54430379746835
3304,305,3.68852459016393
3305,44,2.94318181818182
3306,354,3.91101694915254
3307,2593,4.17412263787119
3308,1153,3.1561144839549
3309,156,3.60897435897436
3310,1020,3.91764705882353
3311,227,3.68061674008811
3312,5,1
3313,99,2.28787878787879
3314,35,3.07142857142857
3315,14,2.71428571428571
3316,2369,2.65006331785564
3317,6586,3.74688733677498
3318,194,3.2680412371134
3319,138,3.19202898550725
3320,415,3.54457831325301
3321,10,2.45
3322,68,2.33088235294118
3323,81,3.0679012345679
3324,1047,2.69723018147087
3325,921,2.34961997828447
3326,962,2.75
3327,735,3.56530612244898
3328,4293,3.73445143256464
3329,229,3.86026200873362
3330,683,3.78843338213763
3331,193,2.32642487046632
3332,5,3.1
3333,80,3.375
3334,2817,4.01260205892794
3335,60,2.525
3336,17,3.11764705882353
3337,13,2.88461538461538
3338,256,3.97265625
3339,625,3.7232
3340,285,2.61929824561404
3341,935,3.87593582887701
3342,1368,3.80994152046784
3343,210,2.36428571428571
3344,143,2.87062937062937
3345,114,3.23684210526316
3346,30,2.66666666666667
3347,1315,3.94182509505703
3348,21,3.26190476190476
3349,95,3.26315789473684
3350,862,3.87470997679814
3351,103,2.88349514563107
3352,27,2.48148148148148
3353,35,3.11428571428571
3354,6365,2.62576590730558
3355,3475,3.18546762589928
3356,1,3
3357,516,3.73158914728682
3358,2213,3.5982828739268
3359,3174,4.02110901071203
3360,4747,3.86675795239098
3361,7077,3.70559559135227
3362,7045,3.98353442157559
3363,7485,3.80387441549766
3364,1048,3.89026717557252
3365,2128,3.99295112781955
3367,196,3.44897959183673
3368,349,3.75071633237822
3369,12,2.58333333333333
3370,320,3.3140625
3371,233,3.61802575107296
3372,325,3.43692307692308
3373,41,3.0
3374,87,3.10344827586207
3375,201,3.27860696517413
3376,6,2.41666666666667
3377,37,3.35135135135135
3378,55,3.25454545454545
3379,553,3.78209764918626
3380,32,3.0
3381,6,3
3382,5,3
3383,4,3
3384,1677,3.80202742993441
3385,637,2.61224489795918
3386,7527,3.66799521721802
3387,1069,2.72310570626754
3388,1970,2.68096446700508
3389,121,2.46694214876033
3390,231,1.51515151515152
3391,678,2.19837758112094
3392,1013,2.18608094768016
3393,217,2.31336405529954
3394,1167,2.6401028277635
3395,267,2.65730337078652
3396,6793,3.68062711614898
3397,2406,3.61346633416459
3398,2470,3.467004048583
3399,551,3.0562613430127
3400,277,2.67870036101083
3401,589,2.22750424448217
3402,127,3.49606299212598
3403,198,2.57828282828283
3404,1733,3.25879976918638
3405,734,3.82970027247956
3406,426,3.70657276995305
3407,20,2.5
3408,15909,3.59038908793765
3409,5088,3.12165880503145
3410,51,3.46078431372549
3411,5,2.6
3412,999,3.44944944944945
3413,40,3.05
3414,229,3.33842794759825
3415,504,3.99503968253968
3417,378,3.64021164021164
3418,12258,3.58137542829173
3419,50,3.52
3420,1136,3.61575704225352
3421,11347,3.82510795805059
3422,938,3.42110874200426
3423,343,2.86297376093294
3424,6081,3.84731129748397
3425,436,3.27064220183486
3426,1108,3.17238267148014
3427,338,3.32100591715976
3428,308,3.06655844155844
3429,2585,4.12069632495164
3430,1101,3.17983651226158
3431,474,2.40822784810127
3432,430,2.17325581395349
3433,267,1.86142322097378
3434,213,1.90610328638498
3435,4909,4.22428193114687
3436,772,2.77331606217617
3437,139,1.66546762589928
3438,4951,2.81337103615431
3439,2614,2.48029839326702
3440,1931,2.15898498187468
3441,2807,3.19380121125757
3442,168,2.39285714285714
3443,60,2.45833333333333
3444,1736,3.1434331797235
3445,591,3.17428087986464
3446,274,3.5456204379562
3447,357,3.73109243697479
3448,11548,3.66258226532733
3449,152,3.02631578947368
3450,5588,3.33795633500358
3451,2601,3.85544021530181
3452,4037,2.99170175873173
3453,613,2.57096247960848
3454,359,2.76462395543175
3455,17,2.94117647058824
3456,396,3.86742424242424
3457,577,3.14384748700173
3458,20,2.55
3459,372,2.7244623655914
3460,6,2.58333333333333
3461,2733,3.54720087815587
3462,3732,4.14308681672026
3463,68,1.80882352941176
3464,97,2.22164948453608
3465,80,2.73125
3466,1081,3.44912118408881
3467,1530,3.97254901960784
3468,3955,4.12465233881163
3469,1938,4.09004127966976
3470,969,4.07585139318885
3471,14155,3.78527022253621
3472,62,3.13709677419355
3473,112,3.51339285714286
3474,99,2.88383838383838
3475,753,3.92363877822045
3476,5005,3.67652347652348
3477,2752,3.37481831395349
3478,1936,3.23734504132231
3479,3747,3.5724579663731
3480,1014,3.44280078895464
3481,15887,3.83763454396677
3483,1935,3.18113695090439
3484,2224,2.75404676258993
3485,22,2.68181818181818
3486,59,2.46610169491525
3487,487,3.62320328542094
3488,69,2.05072463768116
3489,8362,3.16592920353982
3490,120,2.97916666666667
3491,211,2.69668246445498
3492,79,3.30379746835443
3493,35,2.81428571428571
3494,1794,3.63573021181717
3495,59,3.16101694915254
3496,241,3.2448132780083
3497,398,3.10050251256281
3498,2980,3.90218120805369
3499,9136,3.75071147110333
3500,725,2.63310344827586
3501,918,3.48366013071895
3502,553,3.39150090415913
3503,2148,3.78840782122905
3504,5206,4.02228198232808
3505,2677,3.77493462831528
3506,708,3.25
3507,3130,3.90607028753994
3508,3258,3.93446899938613
3509,410,2.8780487804878
3510,7836,3.57274119448698
3511,482,2.45643153526971
3512,2645,3.55973534971645
3513,2464,3.29159902597403
3514,250,3.29
3515,1153,3.13486556808326
3516,934,3.6745182012848
3517,21,2.95238095238095
3518,249,2.92771084337349
3519,1021,3.30852105778648
3520,135,2.27777777777778
3521,1427,3.89733707077786
3522,43,3.46511627906977
3523,46,2.93478260869565
3524,2952,3.30420054200542
3525,1898,3.06612223393045
3526,4921,3.59611867506604
3527,14537,3.62031368232785
3528,1672,3.07745215311005
3529,1004,3.37151394422311
3530,45,3.31111111111111
3531,126,3.06746031746032
3533,67,3.47761194029851
3534,4670,3.09207708779443
3535,8593,3.50378214826021
3536,4033,3.45945945945946
3537,272,3.10661764705882
3538,1234,3.55551053484603
3539,439,3.75284738041002
3540,146,2.95205479452055
3541,10,2.55
3542,16,2.46875
3543,3655,3.89521203830369
3544,441,2.82199546485261
3545,3087,3.88694525429219
3546,1494,3.78012048192771
3547,460,3.70108695652174
3548,1333,3.89459864966242
3549,1637,3.75015271838729
3550,992,3.37701612903226
3551,3547,3.87031294051311
3552,8832,3.69695425724638
3553,607,2.80724876441516
3554,1017,3.43117010816126
3555,6791,3.34037696951848
3556,6298,3.65123848840902
3557,654,2.93960244648318
3558,11,2.59090909090909
3559,338,3.74408284023669
3560,37,3.33783783783784
3561,1,1
3562,154,2.69480519480519
3563,432,2.24537037037037
3564,1482,1.82658569500675
3565,1826,3.28559693318729
3566,1433,3.28681088625262
3567,180,3.45277777777778
3568,101,3.16336633663366
3569,821,3.54445797807552
3570,40,3.1625
3571,606,3.19306930693069
3572,368,1.64945652173913
3573,167,1.45209580838323
3574,139,1.23741007194245
3575,47,3.45744680851064
3576,1194,3.57788944723618
3577,291,2.48109965635739
3578,32878,3.95224770363161
3579,300,2.48833333333333
3580,190,2.99736842105263
3581,864,3.66840277777778
3582,3,2.16666666666667
3583,3,2.5
3584,515,2.80194174757282
3585,77,3.31168831168831
3586,108,3.43981481481481
3587,246,3.07520325203252
3588,208,3.36538461538462
3589,26,2.75
3590,283,2.86572438162544
3591,2892,3.2603734439834
3592,55,3.24545454545455
3593,3973,1.60055373772968
3594,1273,3.25726630007855
3595,55,2.29090909090909
3596,321,2.54361370716511
3597,411,2.56082725060827
3598,1168,3.43792808219178
3599,513,3.59551656920078
3600,440,2.70568181818182
3601,34,3.0
3602,180,2.69722222222222
3603,18,2.27777777777778
3604,535,3.60280373831776
